volume,close_lag1,close_lag2,close_lag3,close_lag4,close_lag5,close_lag6,ma_3,rsi_3,ma_6,rsi_6,ma_9,rsi_9,ma_12,rsi_12,event,close
-0.9416930898361068,-0.9663461133634305,-0.9552429560331505,-0.9446456083644275,-0.9355104106868002,-0.9394282840024779,-0.9215021880755211,-0.5797594180941561,-0.6135630567868028,0.3895180055070483,-1.2970038311433336,0.46545536872757537,-1.567200566396464,0.21841116850833867,-1.6947914404633189,-0.4731300464104204,2.652857142857143
-0.785563285753884,-0.9591760636490003,-0.9586429047243867,-0.9513719028729481,-0.9433057355179905,-0.9358504120249614,-0.9369704517088762,-1.6226211085630295,0.27822668240964565,-0.6919294944806976,-0.7934731062580861,-0.24651141002873497,-1.2875034429520589,-0.23422768663875232,-1.5127360483530135,-0.4731300464104204,3.2199999999999998
-0.7785892047776313,-0.9474620318110218,-0.9513956456720147,-0.9548259459989452,-0.9501459019706553,-0.9437907770276952,-0.933342093572657,-0.8381002844848131,0.4520299208859413,-0.8841674269838298,-0.654915076261104,-0.3668481192476966,-1.2052759726166469,-0.2815980501821575,-1.458540744313258,-0.4731300464104204,3.3842857142857143
-0.746822301117889,-0.9440687984070733,-0.9395554734753413,-0.9474633803882672,-0.9536584198787804,-0.9507582119312796,-0.9413945024188274,-0.20147940108884946,0.5695535022704985,-0.8258435737685969,-0.5602346342358153,-0.49770880976376497,-1.1496941465158872,-0.31642231890609707,-1.4223842344173463,-0.4731300464104204,3.487142857142857
-0.42931277932248024,-0.9419443392324274,-0.9361257006727783,-0.9354348266951017,-0.9461712106535662,-0.9543360839087959,-0.9484602524735697,0.429971025307852,-0.07039324082490046,-0.3248699950676937,-0.7060502473419968,-0.30640378868360374,-1.2042605975476233,-0.17916027108946667,-1.450967816137976,-0.4731300464104204,3.35
-0.9692047015715562,-0.9447769514652886,-0.9339783646572608,-0.9319504849451922,-0.9339390210963232,-0.9467095673251427,-0.9520886106097888,-0.03838191781489368,0.34732490252982184,-0.25944331327944814,-0.4914691722191473,-0.4466829574606696,-1.085704680113536,-0.27050092240551965,-1.3765402530542705,-0.4731300464104204,3.5342857142857143
-0.9675860954923049,-0.9409706287773812,-0.9368414793446176,-0.9297689840235099,-0.9303956916276003,-0.9342497850876517,-0.9443544787931113,0.42432346310440694,-0.48795420009016627,0.27563115477812516,-0.7214269284835131,-0.18536989377126914,-1.1702590311563772,-0.16690825383674587,-1.4193391450928006,-0.4731300464104204,3.358571428571429
-0.7605241534496388,-0.9445999132007348,-0.9329941689834819,-0.9326776519190864,-0.928177259264574,-0.9306405282682272,-0.9317188807222432,1.247003868337022,-1.3352271611363056,0.8566591039471385,-1.0851339484579776,0.27407198192362586,-1.317040056971341,0.08510767982460965,-1.4950404681905867,-0.4731300464104204,3.057142857142857
-1.1139995714871955,-0.9508257588375446,-0.9366625346766578,-0.9287691294344054,-0.9311351690819425,-0.9283808196508485,-0.9280586948830748,1.8163376173544648,-1.8301582470442785,1.5752559814272904,-1.460913230783524,0.9375812334294616,-1.4947487151762098,0.4356274714533037,-1.59072575576743,-0.4731300464104204,2.677142857142857
-0.921326802908483,-0.9586744552327645,-0.9429554221665775,-0.9324958601756128,-0.9271604777648534,-0.9313937644740201,-0.925767100270726,3.347526200804052,-2.143539335932563,3.145416566763065,-1.8906321841999187,2.2600109970796014,-1.7497934868590443,1.2768944044683646,-1.7389673052428847,-0.4731300464104204,2.064285714285714
-1.0231793497998098,-0.9713326911483633,-0.9508886357794621,-0.9388888698210989,-0.930950299718357,-0.9273451198678833,-0.9288225597538577,1.4613748680662373,-2.1471567729942795,2.5168247184802266,-1.896744310178926,2.0314968797759354,-1.753834461562417,1.2499176540222827,-1.741401811739845,-0.4731300464104204,2.0542857142857143
-0.9759183980915815,-0.9715392357903428,-0.9636831795385877,-0.9469483037817589,-0.9374515390044483,-0.9312054554225719,-0.9247167860733994,0.4448650463381592,-2.171628239020898,1.918351513543837,-1.9321095338075538,1.8668558929682304,-1.7761984990005732,1.3132085169169394,-1.754565760262638,-0.4731300464104204,2.004285714285714
-0.9144958160928598,-0.9725719590002402,-0.9638919483178743,-0.9599464134401164,-0.9456474141234072,-0.9378276570651679,-0.9286315935361621,-0.8331972737797965,-0.5541483646430417,0.2958343051529458,-1.2028334359803694,0.8133642012709225,-1.412921279814123,0.7153345458967566,-1.545589027221341,-0.4731300464104204,2.337142857142857
-0.8825318647365131,-0.9656969730600664,-0.9649357922143065,-0.9601585038075023,-0.9588655736197731,-0.9461760250127061,-0.9353472388584623,0.35610976659631355,-1.109615737830531,0.44690984948030243,-1.433714697492703,1.0037897561908067,-1.5304838985999896,0.9181390478958716,-1.6098992487286685,-0.4731300464104204,2.1357142857142857
-1.199415056353429,-0.9698573722770815,-0.9579867742752008,-0.9612189556444312,-0.9590812545439563,-0.9596401221912543,-0.9438134078429734,0.6313968313979025,-1.130090847361951,0.19377797305389025,-1.442268645180571,0.7192770439631694,-1.5348842391529547,0.7950897501003183,-1.6123037411517955,-0.4731300464104204,2.1285714285714286
-0.961477616897565,-0.9700049041642097,-0.9621919739722561,-0.9541593762728756,-0.9601596591648719,-0.9598598160846107,-0.9574674924082187,0.6643124008277496,-1.4663308841511196,0.5097297278935202,-1.5821353661040622,0.66536921226893,-1.6061160211306464,0.8125926036995946,-1.6508147476997714,-0.4731300464104204,2.0214285714285714
-1.1688140182319302,-0.9722178824711325,-0.9623410945288894,-0.9584314822445037,-0.9529805655456335,-0.960958285551392,-0.9576902863288639,0.22175455785514508,-1.0088091001592063,0.3454239824908554,-1.4134098037767844,0.3289320227462996,-1.5259815557141043,0.5810067826051595,-1.6067292985926922,-0.4731300464104204,2.0757142857142856
-1.1200540965459604,-0.9710966401289582,-0.9645779028783869,-0.958582975364065,-0.9573249955898937,-0.9536456173868191,-0.958804255932089,0.18551107841625192,-1.1114230255468938,0.4280685802245283,-1.4439873441288191,0.22757888032494422,-1.5400572651635953,0.4439132031789384,-1.6139758063362177,-0.4731300464104204,2.0585714285714287
-0.55745946468095,-0.9714507166580659,-0.9634445866479748,-0.9608553721574841,-0.9574790533928816,-0.9580708800958524,-0.9513884011449044,0.23563164637978648,-1.0267540689794759,0.2684773346482578,-1.4200968550324655,0.2160016406869086,-1.5296788903796332,0.29173313424424246,-1.608531581399182,-0.4731300464104204,2.064285714285714
-0.858902561785355,-0.9713326911483633,-0.9638024759838945,-0.9597040244488184,-0.9597899204377008,-0.9582278043053927,-0.9558761072607543,-1.0490131203763418,0.8006966032711677,-0.6119509811292928,-0.21915677451825769,-0.36695676756428103,-0.8827006563193318,-0.23090432318007392,-1.2447022222592128,-0.4731300464104204,2.4499999999999997
-1.12335933707591,-0.9633659692434409,-0.9636831795385877,-0.9600676079357655,-0.9586190811349925,-0.9605816674484955,-0.9560352457755008,-1.1732466018241032,1.0397763133439355,-0.9534678649416456,0.2777266160301673,-0.6167249489709329,-0.49920326134005866,-0.4784351325483598,-0.998176961154866,-0.4731300464104204,2.7328571428571427
-1.070609199533699,-0.9575237065131645,-0.9556306694803967,-0.9599464134401164,-0.9589888198621636,-0.9593890434559901,-0.9584223234966974,-0.7787229908684167,1.1398468096910837,-1.0187818763281433,0.5698119530752417,-0.7782292124913165,-0.22648686998594358,-0.5780302199495898,-0.8070902704871444,-0.4731300464104204,2.9614285714285713
-1.0878954432989212,-0.9528026861250624,-0.9497254954377233,-0.9517657849838074,-0.9588655736197731,-0.9597656615588865,-0.9572128707846245,-0.6926637875080486,1.2065977179885177,-1.0473990062642526,0.8184058081355361,-0.8750939409770301,0.04295187732405566,-0.6597703519935717,-0.6034286060596219,-0.4731300464104204,3.2142857142857144
-0.9035713979608689,-0.9475800573207244,-0.944953637625462,-0.9457666574491809,-0.9505464522584239,-0.9596401221912543,-0.957594803220016,0.19675217936844017,0.46502917894038337,-0.496486718457578,0.42712413026209084,-0.617334350946683,-0.14770519694890394,-0.503925341252854,-0.694126307509482,-0.4731300464104204,3.0985714285714288
-0.8655083512334302,-0.9499700738922011,-0.9396747699206478,-0.94091887762322,-0.9444457632601012,-0.951166214876084,-0.9574674924082187,0.07998134911296015,0.6649889145722682,-0.3192695994785067,0.5738951280346072,-0.568248138615787,-0.013631284363108202,-0.5193303334813261,-0.593830065942712,-0.4731300464104204,3.2142857142857144
-1.0161090907811667,-0.9475800573207244,-0.9420905229381052,-0.9355560211907507,-0.9395159135644869,-0.9449520161782926,-0.9488740126119104,0.703994964113053,-0.6261128762428635,0.3353350946508639,-0.1846041137288348,-0.1620302314470113,-0.41455221053762736,-0.2845322232902164,-0.7928012988895191,-0.4731300464104204,2.9785714285714286
-1.168938345945264,-0.9524486095959547,-0.9396747699206478,-0.9380102097276434,-0.9340622673387134,-0.9399304414730065,-0.942572127427951,0.37356711412827864,-0.35343920182072536,0.31135832326327206,-0.0637674452705379,-0.09144945503243637,-0.32886405882602343,-0.2640349380825426,-0.7329735696790657,-0.4731300464104204,3.04
-0.9332786840299117,-0.9511798353666523,-0.9445957482895424,-0.9355560211907507,-0.9365580037471184,-0.9343753244552837,-0.9374796949560648,-0.35712118464904374,0.3347469267003423,-0.005136693552988697,0.2998143027475688,-0.16885072324024952,-0.053726114293092216,-0.32907138752837006,-0.5336512040207498,-0.4731300464104204,3.244285714285714
-0.2277189108605894,-0.9469604233947859,-0.9433133115024971,-0.9405552941362729,-0.9340622673387134,-0.9369174966498349,-0.9318461915340404,-1.2003662520698586,0.959580585216562,-0.7685072699024627,0.8929003124009303,-0.57587419402345,0.5181842409807977,-0.5769494388402058,-0.05442261530897797,-0.4731300464104204,3.82
-0.7766093445879383,-0.9350693532922536,-0.9390484635827885,-0.9392524533080459,-0.9391461748373158,-0.9343753244552837,-0.9344242354729327,-0.585762014458869,1.0142707445758132,-0.6926825811474355,0.9668135358362344,-0.5304589744124175,0.6030411793454304,-0.5257324739826741,0.02525812730671255,-0.4731300464104204,3.9285714285714284
-0.8585741489576808,-0.9328268686079051,-0.9270293467181552,-0.9349197500885933,-0.9378212777316195,-0.9395538233701101,-0.9318461915340404,0.3600036654007162,0.32660543372966183,-0.354360765507673,0.5727325286888535,-0.32232871825176734,0.36070609654051294,-0.3541604305857296,-0.10844057306341932,-0.4731300464104204,3.81
-1.004110293541499,-0.935275897934233,-0.924762714257331,-0.9227094046519543,-0.9334152245661641,-0.9382042751680644,-0.9370977625206732,-0.24839782506244173,0.7554438386542116,-0.48807713212146353,0.8516125311083909,-0.4891300429588392,0.6226293250289288,-0.43123626220610406,0.1261543788111913,-0.4731300464104204,4.111428571428571
-0.3395645909368594,-0.9290500522974234,-0.9272381154974416,-0.9204067092346229,-0.9209981656453355,-0.9337162427752149,-0.9357291712938538,-0.6422768827609064,0.9886960498569903,-0.5734061958823817,1.067453182615157,-0.6078189193258254,0.8542666914946879,-0.5086892771293043,0.3533560664423248,-0.4731300464104204,4.4399999999999995
-0.820168614567096,-0.9222635854895266,-0.920945228007522,-0.9229214950193401,-0.9186564870399186,-0.9210681514862756,-0.9311778097721052,0.2649633350136962,0.1003232922821253,-0.07430584164312819,0.5083345559681709,-0.35023948171434405,0.4768499674371845,-0.3448619640785602,0.1256937615201534,-0.4731300464104204,4.2542857142857144
-0.7279197970793274,-0.9260994145548594,-0.9140856824023963,-0.9165284853738542,-0.9212138465695185,-0.9186829035012647,-0.9183512454835414,-0.8695224795574898,0.8561720577723905,-0.7635696953273504,1.0259350780386454,-0.7217082030891335,0.9657410019623527,-0.6214380847218874,0.6016572973949187,-0.4731300464104204,5.032857142857142
-0.6841845916567728,-0.9100184388578866,-0.9179628168748586,-0.9095598018740354,-0.9147126072834273,-0.9212878453796318,-0.9159323400593953,-1.0556403423728495,1.0273280751930869,-0.9380132451119113,1.2041853239325637,-0.8042380520535406,1.167859207791868,-0.7029117489621604,0.8273892593619502,-0.4731300464104204,5.524285714285715
0.46997537508593595,-0.8998682450234667,-0.9017086762018434,-0.9134986229826286,-0.9076259483459816,-0.914665643737036,-0.9185740394041864,-2.3831126409481764,1.2375527253796452,-1.9320279885300125,1.5338328223282025,-1.4615467939025324,1.6268027191684271,-1.14433762610758,1.4368205646835597,-0.4731300464104204,7.817142857142857
0.9300864382693029,-0.852510509255317,-0.8914491819054813,-0.8969858729504494,-0.9116314512236683,-0.9074471300981872,-0.9118583940818863,-1.8232860673237277,1.2659048062955682,-1.895367622554106,1.5971380297169844,-1.5166903601259185,1.7326736812486272,-1.184966832217771,1.6020545337608152,-0.4731300464104204,8.954285714285714
0.7767551806400466,-0.8290234328245089,-0.8435814832262346,-0.8865631463246333,-0.894839150697982,-0.9115271595462321,-0.9045380224035496,-0.9987946533712926,1.2818519845605199,-1.714207523532804,1.6346139955581516,-1.473068567983658,1.797655282151962,-1.1670102632550219,1.7080576997767063,-0.4731300464104204,9.892857142857142
0.4720185720352518,-0.8096377428558642,-0.8198414906102344,-0.8379338549454631,-0.884239973852411,-0.8944224207063515,-0.9086756237869572,-1.0867920866851075,1.2965282133328526,-1.5941906240265797,1.6734856789307144,-1.4731783934766696,1.8680733973618928,-1.186513825040066,1.827870398314088,-0.4731300464104204,11.262857142857143
1.379380990392629,-0.7813411269046768,-0.800247049468636,-0.8138161503113076,-0.8347874190932798,-0.8836260350899863,-0.8913295256795943,6.083213892976197,-1.2808173738603492,2.4668986162189643,-0.8758740122235597,0.76478100467225,-0.6118310915415129,0.14592136703869701,-0.43709039216518936,-0.4731300464104204,6.115714285714286
0.5321415775587486,-0.8876526047692526,-0.7716457267063945,-0.7939099544009558,-0.8102614168575986,-0.8332533638275853,-0.8803807958650384,4.139265838732799,-1.3410241038124353,2.9316247852651593,-0.9484802375288864,1.0957882181976528,-0.6881920683884294,0.35301091440886834,-0.5113524946846622,-0.4731300464104204,5.841428571428572
0.29362706984854264,-0.893317829234975,-0.8791019998162551,-0.7648535740691026,-0.790018221544982,-0.8082710296687872,-0.8292973326314281,1.2185396213469915,-1.4825692550111007,3.3244907599115585,-1.097276589596748,1.6821505172191258,-0.8381860736530239,0.714057145791267,-0.6545589342655581,-0.4731300464104204,5.32
0.3475899890472363,-0.9040876569953331,-0.8848282291909687,-0.8740195160249596,-0.7604699349318936,-0.787651188535206,-0.8039624810837932,0.3977547784857856,-1.3405345677647265,2.3925410477214295,-1.0318444612163025,1.570637662301279,-0.7881957784850737,0.6822716779956125,-0.6122319928327519,2.102800206268535,5.4628571428571435
0.24568114281402256,-0.9011370192527692,-0.89571402982519,-0.8798368518161126,-0.871483987765009,-0.7575531251453976,-0.7830516802461098,0.49731092035946,-1.4678720290254172,1.8430162377384005,-1.1233765914468399,1.8069263848859787,-0.8711394573335938,0.8759636951896519,-0.6876756709409652,-0.4731300464104204,5.214285714285714
-0.3294917003509095,-0.9062711289248304,-0.8927316186925266,-0.890895849544086,-0.8773998073997462,-0.8706327105400586,-0.7525289131177406,-0.8252024836842339,-0.36617381126281967,-0.26158374892254066,-0.6335135212560237,0.8126957269167869,-0.5166725487907918,0.41137599656943863,-0.39629331332985207,-0.4731300464104204,6.1414285714285715
-0.014419470898025576,-0.887121489975591,-0.8979210140633609,-0.8878659871528602,-0.8886460270178664,-0.8766586001864018,-0.8672041268440325,-0.9003838364145395,0.017792984904307585,-0.5973604727431288,-0.41248085826222464,0.31713856686958525,-0.35249537741387327,0.25065614051224033,-0.2601388088330472,-0.4731300464104204,6.602857142857142
1.1052360366856855,-0.8775909300671099,-0.8785651658123758,-0.8931379477135928,-0.8855648709581074,-0.8881140674828357,-0.8733150458102961,-0.823425860992343,0.4726557381882704,-0.9347727252407348,-0.08923046523372649,-0.26544155884930276,-0.10696269116177852,0.01805359547806041,-0.055229736440355816,-0.4731300464104204,7.328571428571428
2.124662295069145,-0.8626016903348853,-0.8689319778538731,-0.873474140794539,-0.890926082502088,-0.8849755832920319,-0.884932157386787,-1.4024522355810944,0.8992434564261569,-1.3641692160636045,0.3886238870824351,-0.9916238620588681,0.29004770305349437,-0.3904648378547125,0.28819135735235984,-0.4731300464104204,8.735714285714286
2.0444638825511072,-0.8335379085706314,-0.8537813292999432,-0.8636876852708805,-0.8709293796742524,-0.8904365457840305,-0.8817493870918579,-1.589179883484823,1.0957718020677951,-1.6216651230825332,0.755587981814825,-1.2727447014592963,0.6374343094071422,-0.7190156710470598,0.6062382757162408,-0.4731300464104204,10.375714285714285
0.6758831806199185,-0.7996645872859983,-0.8244045796432091,-0.8482959843234545,-0.860977245601231,-0.8700677833857139,-0.8872874074050344,-0.7657891015621056,1.136672894901806,-1.2841719915426095,0.8498441237810072,-1.190115165137675,0.732350823082553,-0.7915823537930693,0.6955583390318835,-0.4731300464104204,10.9
2.0597890325739323,-0.788835746770789,-0.7901664998402339,-0.8184518397698827,-0.8453249728176554,-0.8599304794494177,-0.8666312281909453,0.5171119259577495,0.24389351390358763,-0.5505943354824004,0.3903611027412789,-0.7991187545593312,0.40343831617591897,-0.6975985332566933,0.4310779432764643,2.102800206268535,10.263857142857143
2.0199150236824615,-0.8019749366384259,-0.7792210509833595,-0.7836690195186135,-0.8149755856290296,-0.8439869797601343,-0.8563508801383246,0.9778746497660085,-0.44638189262427236,0.13265597490152117,-0.008317879742132196,-0.4082987536993631,0.11212631434702362,-0.4933183425121867,0.1952800551779685,-0.4731300464104204,9.674285714285714
1.5577795299970743,-0.8080443984748797,-0.804810138501611,-0.786041401770943,-0.7682960713236814,-0.7770431119702892,-0.8088321196350345,-0.12564808462463503,0.13390577667663014,0.20015817949505776,0.2315597889514463,-0.2195251557656166,0.28362727410148486,-0.4170211017492558,0.3353419564044677,-0.4731300464104204,10.27
1.423153728709775,-0.8018480592154956,-0.7986365474569979,-0.7985456438595308,-0.7820164592577881,-0.7655248749900393,-0.7722939166492498,1.420001972634417,-1.3834143592685608,1.0709893774508417,-0.7555171221259456,0.5143649209546971,-0.44630423262290253,0.043336031477665314,-0.252512797483834,-0.4731300464104204,8.808571428571428
0.31133086706609353,-0.8320330833219239,-0.7923734840784047,-0.792273828709694,-0.7947323903164132,-0.7795005450916886,-0.7606131496668603,1.87323556230366,-1.751838905586423,1.488813145156542,-1.1709332455013424,1.053101227194464,-0.8004255944472397,0.42777393574037165,-0.5547445963883548,-0.4731300464104204,7.914285714285714
2.5764621679064432,-0.8505040755903737,-0.8228835499655509,-0.7859111176881203,-0.7883543972727123,-0.7924530693471359,-0.7747860257901792,-0.9241080250383747,-0.15183486645947458,-0.017882541683265783,-0.25809330134914943,0.15500265980929778,-0.1608195374722374,-0.0719960047550553,-0.05172583691297406,2.102800206268535,9.757142857142856
1.319396387417938,-0.8124408487112998,-0.8415534436560236,-0.8169066099503578,-0.7818839695472183,-0.7859564070721721,-0.7879213187973511,-0.5422940454115445,-0.14474107448812895,-0.014794075734150649,-0.25340916639803185,0.12185218278818939,-0.15733617742783082,-0.000827325199341595,-0.04890926531575518,2.102800206268535,9.768571428571429
1.432032604086538,-0.8122047976918948,-0.8030803400446662,-0.8358735485194299,-0.8134041960385526,-0.779365590271484,-0.7813329842868482,-0.41163451452167876,0.3610943459796636,-0.43726918322322517,0.08749211713630771,-0.2116908612670518,0.09660027071611199,-0.13994750900654643,0.1562137234203723,-0.4731300464104204,10.602857142857143
0.6165999736129029,-0.794973073275322,-0.8028417471540532,-0.7967883236726201,-0.8326922329726437,-0.811472283543407,-0.7746491666674973,-0.4924103173590048,0.6152719279331925,-0.6492116422987302,0.29575612365899756,-0.36874736636309097,0.25943124199783024,-0.22121803651088756,0.2903810213418478,-0.4731300464104204,11.184285714285716
0.9603989422636309,-0.74451716787748,-0.7732860528293594,-0.7788515383165646,-0.7926988273169724,-0.7906327485164696,-0.8271330488308765,0.20138662804314858,0.018914621624692544,-0.3447270001237151,0.1752490386518374,-0.4454126636670631,0.23887641923042746,-0.3417831781093563,0.30321762217269227,2.102800206268535,12.15
1.547901341301817,-0.7630176665233553,-0.7344252357707559,-0.7665199983842766,-0.7747048759279801,-0.7903816697812054,-0.7860753120262924,0.5499733211796551,-0.030678940008615048,-0.11658760053370988,0.14655671694705824,-0.3637948732309718,0.21790517191211817,-0.2986889236097678,0.2865103439629631,-0.4731300464104204,12.107142857142858
0.12085611862688608,-0.7619554369360323,-0.7540196769123542,-0.7460381286195918,-0.7220171073061018,-0.7592792914503397,-0.7672333118803125,-0.589657100900502,0.7734572906264694,-0.33089102007002547,0.6300089147964073,-0.43683251657845423,0.5887166165514583,-0.4441571571536034,0.5913563933642859,-0.4731300464104204,13.525714285714287
0.7022946093826594,-0.7346030250624654,-0.7520512855647963,-0.7469470873369595,-0.7413359558007905,-0.7183848424441662,-0.7542794367799516,-0.6329447159658849,0.9701604105226741,-0.4487177233775777,0.8390347123929998,-0.503686519115215,0.772886236043845,-0.5136678118181078,0.7519076789515925,-0.4731300464104204,14.401428571428571
2.1216948505905178,-0.7165156157005489,-0.724404334365007,-0.7449473781587507,-0.7422603026187182,-0.7380631383205061,-0.7128079398370268,-1.1762888961477713,1.1821834593885703,-1.0579325949942782,1.202086768372926,-0.8237334693599404,1.1507389879769372,-0.7239264763189617,1.1090454137386108,-0.4731300464104204,16.914285714285715
2.2713431929379992,-0.6646138978088507,-0.7061221541217806,-0.7168605537920897,-0.7402267396192772,-0.7390046835777472,-0.7327639095862316,-1.1529297007734898,1.2393896145624534,-1.2159455952546383,1.357527671240859,-0.9524954423589648,1.3451005682441421,-0.7950375034136168,1.3111756760600688,-0.4731300464104204,18.900000000000002
1.7996649608027646,-0.6251638711907721,-0.6135484108050234,-0.602877130634184,-0.6385794012078291,-0.6886006274734381,-0.7021138316460653,-1.2496414352602077,1.2752359053173623,-1.0542478089242173,1.5402009720390413,-1.0132258492176225,1.6135929431563873,-0.8293727820188684,1.6142659808984419,-0.4731300464104204,23.06427142857143
1.96583481418817,-0.5375892380552512,-0.6137867054545232,-0.6042408716964747,-0.5957513319771794,-0.6333946905571992,-0.6826034497381506,-1.5389885293802645,1.296948009553162,-1.281907550892036,1.6244310611761343,-1.1765834651296945,1.7545570373927901,-0.9543181407639552,1.789078455055487,-0.4731300464104204,26.83857142857143
2.362207984937712,-0.45963309383293993,-0.5252690412781881,-0.6044829577015336,-0.597138160319677,-0.5897697603050264,-0.6266185202503496,-0.5871428934875004,1.3003059408138204,-1.0270228310508698,1.6390686847222697,-1.0129605726905733,1.780683985943879,-0.8896548403132909,1.8228520216326725,-0.4731300464104204,27.75714285714286
1.7949100122192245,-0.44066049314825434,-0.44647344091210905,-0.5145569449161981,-0.5973843446888518,-0.5911823920393072,-0.5823780131508365,0.7166523428194287,0.036461671141976106,-0.3346133415610957,0.7202964009611575,-0.5639210492711775,1.0179469806018564,-0.6281275007711928,1.1723208724685794,2.102800206268535,25.72142857142857
2.4946099622204745,-0.65325394249998,-0.6078815314118498,-0.4582012014531635,-0.40471965627212386,-0.41536419382205914,-0.4896005773306857,-1.0910516870995548,-0.38478138657543465,0.5861941173430567,-0.36715250829042334,0.20497053855132596,-0.16386171164506577,-0.05306116064653026,0.026345511914776385,-0.4731300464104204,21.868571428571432
2.501553547719872,-0.5622857808967363,-0.6421792594374783,-0.598483830166907,-0.4486261301236891,-0.39518374047519067,-0.40551146786163206,-1.6959507412217678,0.24340018649747153,-0.49880830481578636,0.11845626560354532,-0.31179020086894554,0.24294331209188508,-0.35422029518675346,0.3820753067409776,-0.4731300464104204,25.84857142857143
1.7637459806788558,-0.48008101338890746,-0.5502315242174671,-0.6333272476660009,-0.591283655690529,-0.4399071401941449,-0.3850462548652386,-0.5813170059499992,0.33517962801126805,-0.6928680950350387,0.191248582981784,-0.271692555195214,0.3043950842290477,-0.3298514472541155,0.4361451668378865,2.102800206268535,26.52
1.1581480348358217,-0.46621301599885734,-0.4671415500614661,-0.5399165901445169,-0.6267169503777571,-0.5852189582283609,-0.43040073156797687,0.846152214833122,-0.486491302636606,-0.25332154812822777,-0.28771828827970397,0.08754759174719724,-0.09390031468900294,-0.06567851573013016,0.08321630850418528,-0.4731300464104204,24.302857142857142
1.3388970719640492,-0.5120069137634483,-0.45312421773794836,-0.45550462392497276,-0.5317249090553883,-0.6213115264226046,-0.5777629962231894,1.312174714296024,-1.0283402030777582,0.4134334198110638,-0.6560435445812391,0.344004156865411,-0.40757039211627666,0.19413391439270733,-0.1974497472667368,-0.4731300464104204,22.38
